value,blockHash,blockNumber,confirmations,contractAddress,cumulativeGasUsed,from,gas,gasPrice,gasUsed,hash,input,logIndex,nonce,timeStamp,to,tokenDecimal,tokenName,tokenSymbol,transactionIndex
38173515600000000000,0xcdb1385262e74aa514a8090842e178708a01775e6eb48a949c76ab228bfce947,3449661,2743203,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,466136,0x0000000000000000000000000000000000000000,480408,,419295,0xb59b8bfccaa60de50a886fd36ed875b832ca4a093778c1f071ecaf63f9ecf03c,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb0000000000000000000000000000000000000000000003b4ad496106b7f0000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000040000000000000000000000000ac0b5309444d6ba38e9aa2b9d04ca59301107eed000000000000000000000000000000000000000000000000000000000000000c,4,430,2024-05-17 04:08:05,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
170776254000000000000,0x8cedc066335ccceb75375ca68090aabbbce1baf24fa1274699e4cb794e94577a,3449623,2743241,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,678365,0x0000000000000000000000000000000000000000,792364,,631512,0xcfa7323d97d50f6bf90b6caeb77e9bdf8ce4f96b792f8b208448e265500ead71,0xee9eb0a5000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b00000000000000000000000000000000000000000000944ada69b57b9687118000000000000000000000000000000000000000000000003e3cdf3f8b64e3afff000000000000000000000000000000000000000000008ce0b5e46c689bcd1d6c00000000000000000000000000000000000000000000003b203a7c5e063eb3ff000000000000000000000000000000000000000000000000000000006646d8f3000000000000000000000000ec3c5eca2799d26402c8ea1dcc494290fc282923000000000000000000000000ac0b5309444d6ba38e9aa2b9d04ca59301107eed0000000000000000000000000000000000000000000000000000000000000000,7,429,2024-05-17 04:06:49,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
9041095800000000000,0x340ba087dc7ceba39a20b5e86a35d7d1b2aad08a46c75008d9a16ac0c58061c0,3449453,2743411,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,287205,0x0000000000000000000000000000000000000000,287956,,240364,0x3b5a8e0cf00c6631a06fa7ffafa77e7533eac62de2adee235fd8b248e9d59464,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000002,1,426,2024-05-17 04:01:09,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
2763561616200000000000,0x30f1e9ca4c67a3cc8b92f5ea20fa734f2f8b2ae1bf3e310f5a361027fa3afc36,3449444,2743420,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,267487,0x0000000000000000000000000000000000000000,277838,,220646,0xa597d31444a8ec38f8725ee4cdb3c70cfca75c14f71b56e4675ba519cf3bfde9,0x20f8e94e000000000000000000000000000000000000000000000000000000000000000c,1,425,2024-05-17 04:00:51,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
465114150600000000000,0x207d6f58b83d8afb9b045f21118cc92d7cd3852ab99370fd92056a4b73cca31f,3446693,2746171,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,348155,0x0000000000000000000000000000000000000000,383860,,301314,0xb1aafdce895067c8049a40f7b2ae23d2afe871a40211eacf387180f0fcd4e88d,0x549230c900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb0000000000000000000000000000000000000000000006773b34b15cdac3cf0000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000040000000000000000000000000c3ff47bcd686f1dbddd3e813d575863c9c97c502000000000000000000000000000000000000000000000000000000000000000c,6,424,2024-05-17 02:29:09,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
132602738400000000000,0x01ffab7e8a929f7ecdacdbd5c6600dea5177eac5a67661f72033d23c941dc66d,3446230,2746634,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,347929,0x0000000000000000000000000000000000000000,348664,,301076,0xe5f12fcd8c39126b6076c2fc7dded4dfc8a040d0d4f84ed928bb5982afc38137,0x2c542ede000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000006644b893cb91b00,1,423,2024-05-17 02:13:43,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
6027397200000000000,0xdb6c1ac234f1aa20e1f92a71df2524619bf1a957d2a35fbcefca4d2725f7c91e,3446098,2746766,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,295509,0x0000000000000000000000000000000000000000,296248,,248656,0x618c73e4bf33f84ae22891456804e1bff03a2d70719e80b18c6b937c4d3bcb63,0x20f8e94e000000000000000000000000000000000000000000000000000000000000000c,1,421,2024-05-17 02:09:19,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
13035251011200000000000,0x18498fc70c7b418b12b4e1485b297531f76fa7748231bbf4ea7d43b3a3f35f82,3446092,2746772,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,287217,0x0000000000000000000000000000000000000000,287956,,240364,0xcf40db5974f0087de70eda4fdc6075b627069f64e61f1fb22f182a3a408b1d88,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000002,1,420,2024-05-17 02:09:07,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
117534245400000000000,0x5006d64b2bfaf51ee88c89dce5973c746b8450da0cb9ef64a66db7f3b27bc41a,3433116,2759748,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,495226,0x0000000000000000000000000000000000000000,514012,,448385,0x61adadfe88815fae2994f6df30e3b7a641b9d34c0a7f39c278734f78654f03e0,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb00000000000000000000000000000000000000000000001e8b69a7332fc8a60000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000040000000000000000000000000063ba27aa795d6e93ff83938c2e3c603518d64fa000000000000000000000000000000000000000000000000000000000000000a,4,15,2024-05-16 18:56:35,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
1617351582000000000000,0xf880a9560fee76c6029741e5ac089eb225d36aeb4d7272ca833f67e0cf38e8ad,3432999,2759865,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,305360,0x0000000000000000000000000000000000000000,306111,,258519,0x8603059905ebc67148793ebcde851197024d34bdacecff8d6fa056e5bc6b7109,0x20f8e94e000000000000000000000000000000000000000000000000000000000000000a,1,13,2024-05-16 18:52:41,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
1663561627200000000000,0x024c782726d4f30a12da2790eca2d8ccc3aa68737def25f939cc94bac3eee489,3431389,2761475,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,461038,0x0000000000000000000000000000000000000000,478730,,414197,0x41c8f8b444f6411b20a5bd08f4e523d77bc0af2d39c1bb1d0413181be46c1b88,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb00000000000000000000000000000000000000000000401b18202cf3b876090000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000040000000000000000000000000c3ff47bcd686f1dbddd3e813d575863c9c97c5020000000000000000000000000000000000000000000000000000000000000005,4,50,2024-05-16 17:59:01,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
10045662000000000000,0x590f6470368dabe21c0002dddae7eec656830470d50c90f0d6bba73d76d04bd2,3429733,2763131,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,287114,0x0000000000000000000000000000000000000000,287865,,240273,0x11790303170864b3c86e17c85bedd702ee3d7e153199b817c04241c22593bea3,0x20f8e94e000000000000000000000000000000000000000000000000000000000000000c,1,415,2024-05-16 17:03:49,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
6349862950200000000000,0xb34ea0989f3217c20aef92b54880389bba25df76f3784c79531d3b3be3e8189f,3429723,2763141,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,287217,0x0000000000000000000000000000000000000000,287956,,240364,0xc830402e901dd973ba5a3e606796a301f5c724983363bf4b83b8778e94a8799b,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000002,1,414,2024-05-16 17:03:29,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
865936064400000000000,0x05d7ab8de1d51ce13e7832b35e35da4e425da942ba35605bcd3b211d0c3fc07b,3423402,2769462,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,710497,0x0000000000000000000000000000000000000000,832530,,663644,0x1b100e846f358b4d6bc27f6660dff839f41fe12d19c025b568e2bb8494879eb4,0xee9eb0a5000000000000000000000000da309e8e33ca427074b5735df3901f64fb4cd610000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b00000000000000000000000000000000000000000000015a8e70dee372851d2e000000000000000000000000000000000000000000000006c497b56e7572719d0000000000000000000000000000000000000000000001153ec0b24f8ed0e4240000000000000000000000000000000000000000000000056a12f78b91285ae40000000000000000000000000000000000000000000000000000000066460c17000000000000000000000000f1c95e08741ec13dc0c8ec76e9cb682d1e4f01f60000000000000000000000002e146d5e8a932aa9c4065ece2de4c6f2986a36620000000000000000000000000000000000000000000000000000000000000000,10,48,2024-05-16 13:32:47,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
251141550000000000000,0x3a7985e09e33b25228afab3755c050dbc67da1a1625687def241f3ea73260d18,3422540,2770324,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,318031,0x0000000000000000000000000000000000000000,348228,,271190,0x4a0235573940eb8189136b6cf9da2ded9aeb1313bbfdf4df1b3da5f563edf644,0x549230c900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb00000000000000000000000000000000000000000000406d8fe296aa546ad50000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000040000000000000000000000000063ba27aa795d6e93ff83938c2e3c603518d64fa0000000000000000000000000000000000000000000000000000000000000009,6,44,2024-05-16 13:04:03,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
18082191600000000000,0x1338fe07b26c51256a1fe4d9b0b40ab29694cefde3fac5732abc495be6b070ef,3422290,2770574,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,328046,0x0000000000000000000000000000000000000000,328781,,281193,0x6a12917ed812c6f36c5f3266091cb2b1a901d53738c235d0229192af405d86df,0x2c542ede000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000005b0883ad1cbf300,1,411,2024-05-16 12:55:43,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
54246574800000000000,0xb3a6d356f0b7f4c9c77d3ab44a818d289e3406a523ac9bcd293ca47dd05908d3,3422272,2770592,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,353970,0x0000000000000000000000000000000000000000,386086,,307117,0x3f8af09a03e2ea742ab67c0bb62f2a71d7144134974c7a5f61d6321fff8ac072,0xf2e16b3c000000000000000000000000000000000000000000000000000000000000000d00000000000000000000000000000000000000000000000005b0883ad319fa51,1,410,2024-05-16 12:55:07,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
55251141000000000000,0xa5039f8a5a9293559b09c0f55093812c3f2d5bffe1a86e976235fc55227ba3b6,3422218,2770646,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,671529,0x0000000000000000000000000000000000000000,783549,,624676,0x1d2975da9b76f9624ea962ee4c216b0b7632b84ba473afef50e5a5b7dc003c72,0xee9eb0a5000000000000000000000000dcf447711c03e1d7b43dae1b684501058ecb8d1700000000000000000000000030c52d4885165cafa5ce01a9d23ed44d15479240000000000000000000000000000000000000000000000026dfc52a0aed9814a80000000000000000000000000000000000000000000000000000d540cd152bff000000000000000000000000000000000000000000000024ee2e818a61b6e06c0000000000000000000000000000000000000000000000000000ca97293a836500000000000000000000000000000000000000000000000000000000664602d5000000000000000000000000ec3c5eca2799d26402c8ea1dcc494290fc282923000000000000000000000000c3ff47bcd686f1dbddd3e813d575863c9c97c5020000000000000000000000000000000000000000000000000000000000000000,9,409,2024-05-16 12:53:19,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
8036529600000000000,0x6749c5935f719cd80db58c8cb9e8486e92f905a6b2713efd5fb56e72d28e8f24,3422163,2770701,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,287217,0x0000000000000000000000000000000000000000,287956,,240364,0x88df5cd47a655b634161de73516d2fc1c1aff4a027064af13b28cb8ddb0c1fa6,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000002,1,408,2024-05-16 12:51:29,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
559543373400000000000,0xec91ef9d1fa5cad171b66dc153384c01e1f40ee659cd5378da11c9b11af7746c,3422155,2770709,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,283126,0x0000000000000000000000000000000000000000,293465,,236273,0xc374f0ad5d8d39ac8f590404141cad88c843eeeb9ddbcc2027e6c9f6edcd06bd,0x20f8e94e000000000000000000000000000000000000000000000000000000000000000c,1,407,2024-05-16 12:51:13,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
13059360600000000000,0x209c5399da0df310d55f4dbcd04975a92f0c0c02250749f41c0c4e88e20f9634,3421598,2771266,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,430054,0x0000000000000000000000000000000000000000,481221,,383225,0xe8e70f34daccb0014a5b5db39f3b8a379de857e118f680aa69a0e8705897a23b,0xf2e16b3c000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000d63cc0311fbb0b600,1,400,2024-05-16 12:32:39,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
289315065600000000000,0xf1956ab171782e58434b3ad29ee6340989511dd6a8fd83982cc551da4e9df393,3421585,2771279,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,430054,0x0000000000000000000000000000000000000000,481221,,383225,0x3212240b6d3791cd2ca9711b6b54fbc73f604b4089717e4b3eb372f58296f765,0xf2e16b3c000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000d63cc0311fbb0b600,1,399,2024-05-16 12:32:13,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
27123287400000000000,0xece1c538737bddb88c564dc21c46db8e74602bc5ef1c53827bf74f407fc43457,3421297,2771567,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,443926,0x0000000000000000000000000000000000000000,462441,,397085,0x2e2f82a4c86f927a84183f6154c90cc71a2dc8d694d48a7fb7cf4309a3307fc0,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb00000000000000000000000000000000000000000000032d26d12e980b60000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000040000000000000000000000000ac0b5309444d6ba38e9aa2b9d04ca59301107eed000000000000000000000000000000000000000000000000000000000000000b,4,54,2024-05-16 12:22:37,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
37168949400000000000,0x9f4f4cbd6fea381a6df946dd4bb97d355ce4f765d1118092129991656d8105b7,3421270,2771594,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,347880,0x0000000000000000000000000000000000000000,348631,,301039,0x7e63e5a2a95a81070d420eb3aef6566bcc480536da8dc98e6a4dfdab834e70b3,0xd5232dee000000000000000000000000000000000000000000000000000000000000000b0000000000000000000000000000000000000000000000000000000000f14280,1,52,2024-05-16 12:21:43,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
27123287400000000000,0x3e10c9157f45efd5b83f2de2afc94e5083d0ef4ac2777bb9e9a8acbcd5fa0226,3421233,2771631,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,685187,0x0000000000000000000000000000000000000000,800907,,638346,0x5e056b1deb7ef2453dba3aa15886583dd383e9295387f97c7f0cbd7d296f9ab7,0xee9eb0a5000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b0000000000000000000000000000000000000000000034f086f3b33b68661912000000000000000000000000000000000000000000000015a84450a3cece0e460000000000000000000000000000000000000000000034acc3b79a04121de84e0000000000000000000000000000000000000000000000158c8ba746d42bbed7000000000000000000000000000000000000000000000000000000006645fb270000000000000000000000000a8bcd266573bbc0468ede5d95db87a0cc4c242a000000000000000000000000ac0b5309444d6ba38e9aa2b9d04ca59301107eed0000000000000000000000000000000000000000000000000000000000000000,8,51,2024-05-16 12:20:29,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
56255707200000000000,0x06f1858a8fed6418e8ffe954b18d0c5162ffdc921c5fc54fed541c7b192363d4,3421206,2771658,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,461038,0x0000000000000000000000000000000000000000,479812,,414185,0x3f5b533c92258d069c1b7d69dac2e3a8c77d2dcf8fd8b3b06fb6d80e926aaa3d,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb00000000000000000000000000000000000000000000021e19e0c9bab24000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000004000000000000000000000000064de1b1d3685e751ab8a74c8a4c9ec55b7894518000000000000000000000000000000000000000000000000000000000000000a,4,50,2024-05-16 12:19:35,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
30136986000000000000,0x4fcb24d598e3a92c2abf2a484bc9586aaf4f867a5aed5263c575da3b9b582a2d,3421150,2771714,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,347892,0x0000000000000000000000000000000000000000,348631,,301039,0xc1b114f247c8d1b7196cf0d7f0a485ec110c4c6296888870447c9875acd47268,0xd5232dee000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000000f14280,1,48,2024-05-16 12:17:43,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
2919269377200000000000,0x9da0263f93a0b06fa39be09933c574bfbe39cd9d74afb2081d47fa1903079687,3421120,2771744,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,684986,0x0000000000000000000000000000000000000000,800641,,638133,0x93dad9b10855a976069279aafe0b11f1a17b7b8495389abd4c8c7de13065bdee,0xee9eb0a500000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d000000000000000000000000555f5b7ac35f5d83e71041d1f35eca10c10fbc9b0000000000000000000000000000000000000000000000144e7a4e65e46275840000000000000000000000000000000000000000000034f086f3b33b68400000000000000000000000000000000000000000000000000014347c4134be1f68200000000000000000000000000000000000000000000034acc3b79a0411f80000000000000000000000000000000000000000000000000000000000006645fa410000000000000000000000000a8bcd266573bbc0468ede5d95db87a0cc4c242a00000000000000000000000064de1b1d3685e751ab8a74c8a4c9ec55b78945180000000000000000000000000000000000000000000000000000000000000000,8,47,2024-05-16 12:16:43,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
19086757800000000000,0x90c2fb10f459d72cd31979ace84e59099292f7febda30d0d23fdf8c3580dcd6b,3418214,2774650,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,443938,0x0000000000000000000000000000000000000000,462441,,397085,0x94205194ea2f3b3ebca12febae779432a761207ba6526b228d838bf4ee02543b,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb00000000000000000000000000000000000000000000021e19e0c9bab2400000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000400000000000000000000000002e146d5e8a932aa9c4065ece2de4c6f2986a36620000000000000000000000000000000000000000000000000000000000000005,4,37,2024-05-16 10:39:51,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
39178081800000000000,0xaf1aafbec4d1a464175e72834094841f8b632c0b7ef7dd0eb482bd8ec2246b18,3418195,2774669,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,448738,0x0000000000000000000000000000000000000000,462441,,401885,0x6dac8c882118dbe0574d0269c05dfdf1f8439f9cb35f19bc831c4f522b1a476b,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb00000000000000000000000000000000000000000000021e19e0c9bab24000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000004000000000000000000000000029d2dd61b48a8d445d6aa052b3ecef0b19a42e0d0000000000000000000000000000000000000000000000000000000000000004,4,36,2024-05-16 10:39:13,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
107488583400000000000,0x69c1c0176e627cb015e966ac1ffb9e76d15bd1547344357f6e3e29ebafeec3c1,3418156,2774708,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,322035,0x0000000000000000000000000000000000000000,332388,,275182,0xbcc50d910ed98c72a60b916af3bb72b9f0f24f28c03c57a0821f7206598b50e8,0x549230c900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb000000000000000000000000000000000000000000000a968163f0a57b400000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000bd38d49d5847e83f3707302b2bb54f0362900840000000000000000000000000000000000000000000000000000000000000002,6,34,2024-05-16 10:37:55,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
34155250800000000000,0x533ae58b9700796d4ce039ce5a5be755e32d50fa214b0d4af240c297894df616,3418049,2774815,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,368892,0x0000000000000000000000000000000000000000,348631,,301039,0xcb7fa9d5645e7a21e9b1504079941f17ea62a97a6d04bae5e123b44e79eb51f7,0xd5232dee00000000000000000000000000000000000000000000000000000000000000050000000000000000000000000000000000000000000000000000000000f14280,1,33,2024-05-16 10:34:21,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,2
57260273400000000000,0xd3641669286a3a3ed9e6b3b56e0bbeb068dd452ba0e4ef221661ca45236ab119,3418015,2774849,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,403092,0x0000000000000000000000000000000000000000,382831,,335239,0x5067f8aa9e19d42191344ac0d47fa7f233778d2fd12c062926fec41a30b082a9,0xd5232dee00000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000f14280,1,32,2024-05-16 10:33:13,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,2
43196346600000000000,0x88b9d5856122acaa10afdf3c9ab275a13ec7a1272e2d3098bc15ae78c6b790f4,3417958,2774906,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,681372,0x0000000000000000000000000000000000000000,796123,,634519,0x91be9ae95def36cf82eae65b0d57244aab61d1400c1abb6ace2bf352a598fb1c,0xee9eb0a5000000000000000000000000da309e8e33ca427074b5735df3901f64fb4cd610000000000000000000000000f7ade41d0e6422309a2e0d1338e34c5280e2076b0000000000000000000000000000000000000000000004c3ba39c5e41110003d000000000000000000000000000000000000000000000013071a8052821c00000000000000000000000000000000000000000000000004bda0f97bf1019e003c000000000000000000000000000000000000000000000012eebf7d1ee54c8000000000000000000000000000000000000000000000000000000000006645e1950000000000000000000000000a8bcd266573bbc0468ede5d95db87a0cc4c242a0000000000000000000000002e146d5e8a932aa9c4065ece2de4c6f2986a36620000000000000000000000000000000000000000000000000000000000000000,7,31,2024-05-16 10:31:19,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
446027392800000000000,0x954d7ea48cea3f1b18187879790f51ccebb6a872f85b86e239c2d95a76978ce9,3417915,2774949,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,681381,0x0000000000000000000000000000000000000000,796135,,634528,0xd90703978a4f68d339d7d61ba8291823aed9e4c9fd88eee23fb03e81fa7e166e,0xee9eb0a500000000000000000000000023d7b03427c3eeb3ebaedcf0a732ee60ad71106d000000000000000000000000da309e8e33ca427074b5735df3901f64fb4cd610000000000000000000000000000000000000000000000013071a8052821bffff0000000000000000000000000000000000000000000004c3ba39c5e411100000000000000000000000000000000000000000000000000012eebf7d1ee54c7fff0000000000000000000000000000000000000000000004bda0f97bf1019e0000000000000000000000000000000000000000000000000000000000006645e1390000000000000000000000000a8bcd266573bbc0468ede5d95db87a0cc4c242a00000000000000000000000029d2dd61b48a8d445d6aa052b3ecef0b19a42e0d0000000000000000000000000000000000000000000000000000000000000000,7,29,2024-05-16 10:29:53,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
25114155000000000000,0xa7ccc7a59e8bab23898659a2aeda18fe40a51450eaa210eb87205da06621ed4c,3417471,2775393,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,341992,0x0000000000000000000000000000000000000000,353594,,295139,0x2ce130f13dec74f53a5f3b69915f73dea75b0b613118faadef202db6f2bd8888,0x1c75e36900000000000000000000000028330c0a2204e5c78e94f643248b7a75c4ab00bb0000000000000000000000000000000000000000000000ee356159f46f623c0000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000040000000000000000000000000c3ff47bcd686f1dbddd3e813d575863c9c97c502000000000000000000000000000000000000000000000000000000000000000c,4,398,2024-05-16 10:15:05,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
6027397200000000000,0x123d7ce8463cc8453dee2528237f66be7dea3aabb1462b828b329053304745c3,3417446,2775418,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,295526,0x0000000000000000000000000000000000000000,296265,,248673,0x92641ec076ff3e3143b3b68156d27588ac59184e59e7332e65ac660d422b3e9f,0x20f8e94e000000000000000000000000000000000000000000000000000000000000000c,1,397,2024-05-16 10:14:15,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
5022831000000000000,0x0648e6507560643818fc8df78d8609daf6c7b142f6b2b9bd836aea39a7204081,3417440,2775424,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,308217,0x0000000000000000000000000000000000000000,287956,,240364,0xb29db4fd6854af8ccfdc362eb2e467d6ddf9ebd1ae66e2641fd2ca683820dedc,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000002,1,396,2024-05-16 10:14:03,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,2
8036529600000000000,0xf5f985fb6dcbac0aa5a989c62f2b0ec1d65312206bbe3d403124b2a1fd06a4e6,3417435,2775429,0xdcf447711c03e1d7b43dae1b684501058ecb8d17,287217,0x0000000000000000000000000000000000000000,287956,,240364,0x8f8af1eba37e3fd796e36a7db5e0d142222444d5456fc39113df59e56b9ebbf8,0x20f8e94e0000000000000000000000000000000000000000000000000000000000000003,1,395,2024-05-16 10:13:53,0xd7da5c809ff83a5b798ef26c43dafdce8b5a9595,18,Swamps GOV,GSWP,1
